job_id,job_title,industry_name,salary_min,salary_max,salary_unit,salary_period,experience_required,education_required,status,publish_date,collected_at,company_name,city,job_benefits,job_description,industry_standard,industry_group,job_skills,other_requirement,exp_numeric,salary_min_norm,salary_max_norm,avg_salary,skills_list,merged_job_skills,cluster
171597696,门店业务员,休闲/娱乐,5.0,8.0,千,月,无需经验,,在线,2026-04-15 04:10:14,2026-04-15 18:38:20,郴州市北湖区丝语阁踩背馆（个体工商户）,郴州,"交通补贴,餐饮补贴,弹性工作,定期体检,通讯补贴","职位详情：
【工作内容】
- 负责门店日常运营及顾客服务，维护良好的客户关系；
- 协助完成商品陈列、库存管理及销售任务；
- 配合门店经理开展促销活动及市场推广工作；
- 定期汇报工作情况，及时反馈门店运营问题。
【任职要求】
- 无学历要求，有相关工作经验者优先；
- 具备良好的沟通能力和团队合作精神；
- 工作认真负责，本店为弹性工作没有那么多规矩，有客就接待其他时间干嘛都行，无勾心斗角!
- 有责任心，能够积极应对工作中的各种挑战。

职能类别：
店员",服务业/休闲娱乐,酒店旅游与服务,美容养生,工作认真负责；本店为弹性工作没有那么多规矩；有客就接待其他时间干嘛都行；有责任心,0.0,5000.0,8000.0,6500.0,['美容养生'],美容养生,1
159162656,日结600 早餐配送包食宿车,餐饮业,9.0,14.0,千,月,无需经验,,在线,2026-04-15 07:51:31,2026-04-15 18:55:02,临颍县行至餐饮服务有限责任公司,上海·普陀区,"包吃住,绩效奖金,年终奖金,弹性工作,餐饮补贴","职位详情：
【日结600+]人走账清~绝对不拖欠工资
[周结4500+]公司提供各种补贴
[月结20000+1多劳多得
工作时间自由不打卡!
包吃住 宿舍有空调，洗衣机，WiFi
公司提供车子(0押金)系统派单无需抢单!!!
就近上班

年龄要求：
18-50岁

职能类别：
快递员",服务业/餐饮,酒店旅游与服务,,就近上班；18-50岁；快递员,0.0,9000.0,14000.0,11500.0,[],,1
171549421,店员/营业员,餐饮,2.5,5.0,千,月,无需经验,,在线,2026-04-15 04:04:10,2026-04-15 19:09:03,沈阳市和平区奉启餐饮服务店（个体工商户）,沈阳,"年终奖金,弹性工作,绩效奖金","职位详情：
年15薪，每周工作40小时，每周安排两天休息

主要职责
· 完成餐饮产品制作，保证出品质量与效率
· 负责前台点单、收银及顾客接待工作
· 耐心解答顾客疑问，提供周到服务
· 保持工作区域整洁，遵守操作规范
· 积极参与团队协作，共同提升运营效率
任职要求
· 具有良好的沟通能力和服务意识
· 具备团队精神，能积极配合协作
· 了解餐饮服务基本流程（有经验者优先）
· 工作认真负责，能适应餐饮行业节奏

职能类别：
店员",服务业/餐饮,酒店旅游与服务,"餐饮产品制作, 前台点单, 收银, 顾客接待, 解答顾客疑问, 保持工作区域整洁, 遵守操作规范, 团队协作, 沟通能力, 服务意识, 团队精神, 了解餐饮服务基本流程",具备团队精神；能积极配合协作；工作认真负责；能适应餐饮行业节奏,0.0,2500.0,5000.0,3750.0,"['餐饮产品制作', '前台点单', '收银', '顾客接待', '解答顾客疑问', '保持工作区域整洁', '遵守操作规范', '团队协作', '沟通能力', '服务意识', '团队精神', '了解餐饮服务基本流程']","餐饮产品制作,前台点单,收银,顾客接待,解答顾客疑问,保持工作区域整洁,遵守操作规范,团队协作,沟通能力,服务意识,团队精神,了解餐饮服务基本流程",1
171563646,炸鸡店店员,餐饮,3.8,6.0,千,月,无需经验,,在线,2026-04-15 04:04:02,2026-04-15 19:59:16,温州市瓯海新桥何叔炸鸡店（个体工商户）,温州,,"职位详情：
工作时间15:00-1:00，可以没有经验，但是要勤劳肯干。

职能类别：
店员",服务业/餐饮,酒店旅游与服务,服务员,但是要勤劳肯干。；店员,0.0,3800.0,6000.0,4900.0,['服务员'],服务员,1
171574916,餐饮店服务员,餐饮,3.0,4.0,千,月,1年,初中及以下,在线,2026-04-15 04:04:05,2026-04-15 19:59:28,天津市滨海新区梦源家快餐店（个体工商户）,天津,,"职位详情：
【工作内容】
- 负责餐厅日常清洁及卫生维护，保持用餐环境整洁有序；
- 协助厨房准备食材、整理餐具及清理餐后垃圾；
- 配合店员完成顾客服务相关工作，如引导入座、协助点餐等；
- 完成上级交办的其他辅助性工作任务。
【任职要求】
- 初中及以上学历，身体健康，吃苦耐劳；
- 有餐饮行业工作经验者优先
- 具备良好的沟通能力和团队协作精神；

职能类别：
杂工",服务业/餐饮,酒店旅游与服务,"餐饮行业工作经验, 沟通能力, 团队协作精神",初中及以上学历；身体健康；吃苦耐劳,0.1,3000.0,4000.0,3500.0,"['餐饮行业工作经验', '沟通能力', '团队协作精神']","餐饮行业工作经验,沟通能力,团队协作精神",1
171595228,餐厅主管,餐饮,5.8,7.5,千,月,2年及以上,大专,在线,2026-04-15 04:12:59,2026-04-15 19:59:39,深圳市南山区京锅宴餐饮店（个体工商户）,深圳,,"职位详情：
【工作内容】
- 负责餐厅日常运营管理，确保服务质量和顾客满意度；
- 制定并执行餐厅运营计划，提升整体业绩和盈利能力；
- 管理员工团队，包括排班、培训、绩效考核及激励措施；
- 协调与供应商、客户及其他相关部门的沟通与合作；
- 监督食品安全与卫生标准，确保符合相关法规要求。
【任职要求】
- 具备2年以上餐饮行业管理经验，有大型连锁餐厅或星级酒店背景者优先；
- 熟悉餐饮运营管理流程，具备良好的组织协调与沟通能力；
- 拥有较强的责任心和抗压能力，能适应灵活的工作时间；
- 具备基本的财务分析能力，能够制定并执行预算计划；
- 持有相关餐饮管理证书或具备良好的服务意识者优先考虑。

职能类别：
餐饮店长/经理",服务业/餐饮,酒店旅游与服务,"餐饮行业管理经验, 大型连锁餐厅背景, 星级酒店背景, 餐饮运营管理流程, 组织协调能力, 沟通能力, 责任心, 抗压能力, 财务分析能力, 餐饮管理证书",拥有较强的责任心和抗压能力；持有相关餐饮管理证书或具备良好的服务意识者优先考虑。,0.2,5800.0,7500.0,6650.0,"['餐饮行业管理经验', '大型连锁餐厅背景', '星级酒店背景', '餐饮运营管理流程', '组织协调能力', '沟通能力', '责任心', '抗压能力', '财务分析能力', '餐饮管理证书']","餐饮行业管理经验,大型连锁餐厅背景,星级酒店背景,餐饮运营管理流程,组织协调能力,沟通能力,责任心,抗压能力,财务分析能力,餐饮管理证书",2
171606953,营运专员-广州设计之都时光汇,酒店,5.0,6.0,千,月,1年及以上,本科,在线,2026-04-15 10:27:14,2026-04-15 23:42:17,保利商旅产业发展有限公司,广州·白云区,"五险一金,绩效奖金,年终奖金,定期体检,通讯补贴,餐饮补贴,补充医疗保险","职位详情：
岗位职责：
1、协助部门负责人进行项目的营运综合管理工作，及时掌握各商户的经营状况并进行分析报告，负责所属品类供应商的拓展和维护工作，储备重点品牌的资源，建立并完善品牌资料库，保证经营工作正常开展和经营业绩的提升；
2、负责协助企划做商场内商户促销活动谈判及管理工作；负责洽谈品牌的推广巡展活动；负责商场内外广告位的招租与洽谈工作，以及多种经营创收工作；
3、督促商户的租金收取以及各供应商在公司内发生费用的收取与协调工作；
4、以公司、部门标准为核心，负责已签约商户合同条款变更、经营条件变更等方面的谈判协调工作，并及时呈报对应之工作进展；
5、根据市场行情及时了解商业圈的商铺租赁价格，向公司、部门适时提出商场租赁价格变更建议；
6、调查区域新市场、新的商业项目、分析各种潜力，根据对区域新市场、新项目实地考察并作相应的分析报告；
7、责公司各支持部门的沟通协调工作，完成公司和领导安排的各项工作。
任职要求：

1、大学本科学历及以上学历，工商管理、市场营销、广告设计、新闻传播等相关专业；
2、熟练掌握OFFICE操作系统软件、财务软件等；
3、熟悉购物中心营运管理各环节，逻辑思维清晰，市场敏锐度高，具备优秀商场业态调整操盘能力。

职能类别：
招商/租赁/租售",其他行业,酒店旅游与服务,"市场营销, 谈判, office, 财务软件, 洽谈, 工商管理, 分析报告, 费用收取, 广告设计, 新闻传播",1、大学本科学历及以上学历；具备优秀商场业态调整操盘能力。,0.1,5000.0,6000.0,5500.0,"['市场营销', '谈判', 'office', '财务软件', '洽谈', '工商管理', '分析报告', '费用收取', '广告设计', '新闻传播']","市场营销,谈判,office,财务软件,洽谈,工商管理,分析报告,费用收取,广告设计,新闻传播",1
171649481,办公室助理,餐饮,7.0,11.0,千,月,无需经验,,在线,2026-04-16 23:00:29,2026-04-17 08:45:07,厦门赶月小轩餐饮管理有限公司,北京·朝阳区,"五险一金,双休,年终奖金,餐饮补贴,做五休二","职位详情：
【工作内容】
- 协助处理日常行政事务，包括文件整理、会议安排及办公用品管理；
- 支持部门内部沟通协调，确保工作流程顺畅；
- 负责接待来访客户或访客，维护良好的企业形象；
- 协助完成其他临时性行政工作，确保办公环境高效有序。
【任职要求】
- 具备良好的沟通能力和团队协作精神；
- 工作认真细致，责任心强，能适应快节奏的工作环境；
- 有较强的学习能力，能够快速上手新任务；
- 不限工作经验，欢迎应届毕业生或转行人员投递。

年龄要求：
25岁以上

职能类别：
行政专员/助理",服务业/餐饮,酒店旅游与服务,"行政, 会议安排, 接待来访客户, 办公用品管理, 文档整理",工作认真细致；责任心强；能适应快节奏的工作环境；有较强的学习能力；欢迎应届毕业生或转行人员投递。,0.0,7000.0,11000.0,9000.0,"['行政', '会议安排', '接待来访客户', '办公用品管理', '文档整理']","行政,会议安排,接待来访客户,办公用品管理,文档整理",1
171643372,签证专员,旅游,3.0,6.0,千,月,1年,本科,在线,2026-04-17 04:13:06,2026-04-17 09:09:39,北京签签汇出入境咨询服务有限责任公司,廊坊·固安县,"弹性工作,绩效奖金,专业培训,五险","职位详情：
嘿！我们正在寻找一位热爱签证工作的小伙伴，一起帮助大家畅游世界！
岗位职责：
1、按照使馆要求制作并整理申请者的材料（翻译送签材料、填写签证申请表、制作送签材料，按使馆要求整理摆放递送材料顺序等）；
2、配合完成客户资料初审及流程对接工作；
3、完成团队安排的日常事务及临时性任务。
任职要求：
1、具有良好的英语表达能力，从事过签证业务优先
2、热爱签证工作，责任心强，有团队精神
3、具备良好的沟通能力，工作勤奋、细心、有条理
4、能够熟练使用Word、Excel等办公软件。
薪资：底薪+提成、五险、带薪年假、周末双休

快来加入我们吧！期待与你一起为员工的旅行梦想助力！

职能类别：
签证",其他行业,酒店旅游与服务,"办公软件, excel, 英语, word, 翻译, 流程对接, 签证, 客户资料初审",从事过签证业务优先；2、热爱签证工作；责任心强；有团队精神；工作勤奋、细心、有条理；薪资：,0.1,3000.0,6000.0,4500.0,"['办公软件', 'excel', '英语', 'word', '翻译', '流程对接', '签证', '客户资料初审']","办公软件,excel,英语,word,翻译,流程对接,签证,客户资料初审",1
171599830,服务员,餐饮,4.5,6.0,千,月,无需经验,本科,在线,2026-04-17 04:07:06,2026-04-17 09:32:17,广州玩个球餐饮服务有限公司,广州,,"职位详情：
职位描述

1. 为客人提供优质的餐品介绍；
2. 引导客人入座，推荐菜品、酒水；
3. 维护餐厅环境整洁；
4. 处理客户投诉，及时上报；
5. 配合餐厅的运营活动，餐品促销，客人互动。
6. 有餐饮经验优先。

职能类别：
服务员",服务业/餐饮,酒店旅游与服务,餐饮经验,职位描述；及时上报；5. 配合餐厅的运营活动；6. 有餐饮经验优先。,0.0,4500.0,6000.0,5250.0,['餐饮经验'],餐饮经验,1
