job_id,job_title,industry_name,salary_min,salary_max,salary_unit,salary_period,experience_required,education_required,status,publish_date,collected_at,company_name,city,job_benefits,job_description,industry_standard,industry_group,job_skills,other_requirement,exp_numeric,salary_min_norm,salary_max_norm,avg_salary,skills_list,merged_job_skills,cluster
171605412,技术支持工程师,贸易/进出口,6.0,7.0,千,月,2-3年,硕士,在线,2026-04-15 09:52:28,2026-04-15 17:50:19,北京中际慧通科技有限公司,北京·朝阳区,"五险一金,年终奖金,专业培训,餐饮补贴,交通补贴,通讯补贴,节日福利,周末双休","职位详情：
公司代理有国际国内品牌生命科学类仪器和试剂耗材，岗位主要配合销售在生命科学、化学、材料等仪器类、工具类、试剂耗材在高校科研企业相关单位的市场开拓、宣传、销售售前售后技术支持工作，完成区域客户开发覆盖，挖掘客户需求，完成销售任务，做好客户服务。

年龄要求：
25-30岁

职能类别：
售后技术支持工程师",贸易/进出口贸易,商业与贸易,生命科学技术,完成销售任务；做好客户服务。；25-30岁,0.25,6000.0,7000.0,6500.0,['生命科学技术'],生命科学技术,1
171610327,销售,其他行业,8.0,12.0,千,月,3年及以上,大专,在线,2026-04-15 17:02:00,2026-04-15 18:01:47,浙江艾利秀智能制造有限公司,嘉兴·嘉善县,"五险,绩效奖金,专业培训,补充医疗保险,定期体检,员工旅游,提成","职位详情：
岗位职责：
销售计划与目标管理
1.制定与分解销售计划：根据公司战略、市场分析及销售预测，制定区域或部门的销售计划、预算，并将总体目标分解为下属的具体销售目标。百科
2.监控与调整执行：组织下属执行销售策略，监督销售计划完成情况，及时纠正偏差，确保销售目标及市场占有率达成
3.记录应收账款与收入
财务依据发票登记应收账款明细账和主营业务收入，确认收入时点需符合会计准则
4. 定期对账与催收
财务定期向客户寄送对账单，编制账龄分析表，对逾期款项由销售或催收团队跟进。
收取货款并核销
5客户付款后，财务核对银行流水，匹配原销售订单/应收单，完成收款并核销应收账款
6有相关销售经验者优先展示道具、成列道具、装饰材料、标识标牌、形象幕墙、雕塑小品、展览馆、展厅、大型户外楼体标识、灯箱、数字显示屏、智能智慧标识
任职资格：
学历：专科以上学历
工作经验：3年以上销售经验，需具备良好的沟通表达能力，能清晰准确交流，并在面对客户负面情绪时保持冷静与耐心 。
沟通与表达能力：必须具备较强的口头与书面沟通技巧，能有效与客户、团队及跨部门协作。
客户开发与维护能力：能独立开拓新客户、维护老客户，并深度挖掘需求。
目标导向与抗压能力：需有强烈的结果意识，能承受业绩压力，适应快节奏环境。

职能类别：
销售专员",其他行业,商业与贸易,"展示道具, 成列道具, 标识标牌, 形象幕墙, 展览馆, 灯箱, 雕塑小品",学历：；专科以上学历；能清晰准确交流；并在面对客户负面情绪时保持冷静与耐心 。；必须具备较强的口头与书面沟通技巧；能有效与客户、团队及跨部门协作。；目标导向与抗压能力：；需有强烈的结果意识；适应快节奏环境。,0.3,8000.0,12000.0,10000.0,"['展示道具', '成列道具', '标识标牌', '形象幕墙', '展览馆', '灯箱', '雕塑小品']","展示道具,成列道具,标识标牌,形象幕墙,展览馆,灯箱,雕塑小品",1
171620147,网络销售/在线销售,贸易/进出口,3.5,7.0,千,月,2年及以上,大专,在线,2026-04-15 16:25:42,2026-04-15 18:04:33,山东科盛工业技术有限公司,潍坊·寒亭区,,"职位详情：
",贸易/进出口贸易,商业与贸易,,,0.2,3500.0,7000.0,5250.0,[],,2
171618341,业务代表（储备营业所长）,外资（非欧美）,9.0,10.0,千,月,1-2年,本科,在线,2026-04-15 15:46:00,2026-04-15 18:11:44,好丽友食品有限公司,北京,"五险一金,交通补贴,通讯补贴,专业培训,年终奖金","职位详情：
岗位职责
1. 根据公司销售策略，达成所负责区域的销售目标，积极开发新业务；
2. 合理安排负责区域的拜访路线、频率和时间，与客户建立良好的客情关系；
3. 配合公司产品宣传活动，确保良好的市场销售氛围；
4. 负责各卖场系统的谈判与追踪，卖场人员的培训与监督及卖场费用的管理；
5. 及时收集反馈市场信息，从而实现公司产品在零售点的卓越可及性。

任职要求
1. 统招本科及以上学历，专业不限
2. 应届毕业生及1-2年内 FMCG行业（乳品/水饮/方便食品/休食等公司背景均可）销售经验者
3. 具备较强的学习能力、沟通能力和抗压能力
4. 应届毕业生有销售岗位实习经历或校园销售社团经验者优先
5. 接受长期异地派遣工作安排

我们提供
1. 实战轮岗制培养期1.5年，覆盖全国的轮岗交流及系统化培训体系，培养方向：业务主管、营业所长等销售管理者。
2. 具有市场竞争力的绩效奖金及晋升通道
3. 长期服务奖励及职业发展激励计划
4. 完善的五险一金及补充商业保险保障
5. 年度健康体检、节日福利及团队建设活动
6. 接受公司安排的多职位轮岗、培训，接受签订服务期协议

职能类别：
客户代表",外企/外资企业,商业与贸易,"销售, 客情关系, 产品宣传, 谈判追踪",1. 统招本科及以上学历；2. 应届毕业生及1-2年内 FMCG行业（乳品/水饮/方便食品/休食等公司背景均可）销售经验者；4. 应届毕业生有销售岗位实习经历或校园销售社团经验者优先；5. 接受长期异地派遣工作安排；我们提供；培养方向：；业务主管、营业所长等销售管理者。；3. 长期服务奖励及职业发展激励计划,0.15,9000.0,10000.0,9500.0,"['销售', '客情关系', '产品宣传', '谈判追踪']","销售,客情关系,产品宣传,谈判追踪",2
171578765,车间统计员,批发/零售,4.5,5.5,千,月,无需经验,高中,在线,2026-04-15 14:19:37,2026-04-15 18:15:20,江苏雨润精选食品股份有限公司,宿州,"五险一金,带薪年假,定期体检,有餐补","职位详情：
车间数字化管理：数据在线录入、核查、单据打印等；

任职要求：性别不限，40岁及以下
1. 高中及以上学历，有生鲜工厂经验者优先；
2. 具备良好的沟通能力和应变能力，工作认真负责；
3. 能适应加班，有责任心，注重细节；
4. 具备基本的电脑操作能力，能填写电子单据；
5. 提供免费住宿、薪资面议。

上班时间
1、分割车间统计员：白班：早7点-晚6:00左右；夜班：晚5:30-结束，（一周倒班一次）；
2、屠宰车间统计员：上午8点到下午2点左右（不等猪的情况下）；晚上6点到8、9点左右（必须是屠宰结束）；（不倒班，一个班上班）
3、饲养车间过磅员：早上8:30-次日8:30（一周倒班一次）

年龄要求：
16-40岁

职能类别：
统计员",贸易/批发零售,商业与贸易,"电脑, 数字化管理, 单据打印",40岁及以下；1. 高中及以上学历；工作认真负责；有责任心；上班时间,0.0,4500.0,5500.0,5000.0,"['电脑', '数字化管理', '单据打印']","电脑,数字化管理,单据打印",2
171608749,有机硅材料销售代表,贸易/进出口,8.0,15.0,千,月,3年及以上,大专,在线,2026-04-15 11:00:24,2026-04-15 18:36:32,佛山市硅化商贸有限公司,佛山·顺德区,"缴纳五险,带薪年假","职位详情：
岗位职责：
1.负责搜集新客户的资料并进行沟通，开发新客户；
2. 与客户进行有效沟通，了解客户需求，制定针对性解决方案；
3.维护老客户的业务，挖掘客户的需求潜力；
4.定期与合作客户进行沟通，建立良好的长期合作关系；

任职要求：
1. 有销售经验，对涂料或有机硅材料有一定了解认识者优先；
2. 口齿清晰，优秀的语言表达能力，亲和力强；
3. 思维活跃，反应敏捷，具有较强的自律性，有良好的情绪控制能力；
4. 心态积极向上，阳光、有朝气、有激情，热爱销售工作；

福利待遇：
1. 一经录用，公司将提供一对一的零起点带新培训和实践学习机会；
2. 缴纳五险，转正后额外购买商业险和重疾医疗险；
3. 各种带薪假期：法定节假日、带薪年假、探亲假、婚假、产假、陪产假、哺乳假、丧假等；
4. 员工福利体检、季度生日会、年度团建旅行。

上班时间：
周一到周五：9:00-12:00 14:00-17:30
周六：9:00-12:00

工作地点：佛山市顺德区大良南国东路388号美的广场写字楼（即美的万豪酒店旁）

有机硅简介：
有机硅，即有机硅化合物，是指含有Si-C键，有机硅兼备表面张力低、粘温系数小、压缩性高、气体渗透性高等基本性质，并具有耐高、低温、电气绝缘、耐氧化稳定性、耐候性、难燃、憎水、耐腐蚀、无毒无味以及生理惰性等有异特性。广泛应用于航空航天、电子电气、建筑、运输、化工等行业。随着有机硅数量和品种的持续增长，应用领域不断拓宽，全球市场也慢慢开始重视这一点，形成化工新材料界独树一帜的重要产品体系，需要品种是其他化学品无法替代而又必不可少的。

年龄要求：
27-38岁

职能类别：
客户代表",贸易/进出口贸易,商业与贸易,"销售, 涂料, 电子电气, 有机硅, 航空航天, 塑料薄膜, 润滑剂, 抗静电, 增透母粒",1. 有销售经验；亲和力强；3. 思维活跃；反应敏捷；具有较强的自律性；有良好的情绪控制能力；4. 心态积极向上；热爱销售工作,0.3,8000.0,15000.0,11500.0,"['销售', '涂料', '电子电气', '有机硅', '航空航天', '塑料薄膜', '润滑剂', '抗静电', '增透母粒']","销售,涂料,电子电气,有机硅,航空航天,塑料薄膜,润滑剂,抗静电,增透母粒",1
171613379,化妆品店长（成都金楠龙湖天街）,批发/零售,7.0,9.0,千,月,3年及以上,,在线,2026-04-15 13:48:51,2026-04-15 18:36:42,上海比优心选化妆品销售有限公司,成都,,"职位详情：
岗位职责
1、负责化妆品商场门店管理工作，配合总部的各项营销策略的实施；
2、执行总部下达的各项任务，做好门店各个部门的分工管理工作；
3、监督商品的要货、上货、补货，做好进货验收、商品陈列、商品质量和服务质量管理；
4、监督门店商品损耗管理，把握商品损耗；
5、监督门店内外的清洁卫生，负责保卫、防火等；
6、妥善处理顾客投诉和服务工作中所发生的各种矛盾；
7、负责对员工的产品培训、销售技巧培训等。
任职条件：
1、3年以上零售行业销售经验，1年以上化妆品店长或店助管理工作经验；
2、熟悉团队管理、客户管理、商品管理、陈列管理，物流配送，熟悉店务的各项流程的制定、执行；
3、较强的团队管理能力和沟通能力，能够承受较大的工作强度和工作压力。

职能类别：
门店经理/店长",贸易/批发零售,商业与贸易,"团队管理, 商品管理, 商品陈列, 门店管理, 清洁卫生, 陈列管理, 顾客投诉, 营销策略",,0.3,7000.0,9000.0,8000.0,"['团队管理', '商品管理', '商品陈列', '门店管理', '清洁卫生', '陈列管理', '顾客投诉', '营销策略']","团队管理,商品管理,商品陈列,门店管理,清洁卫生,陈列管理,顾客投诉,营销策略",1
171583866,电商销售专员,贸易/进出口,3.0,5.0,千,月,1-2年,大专,在线,2026-04-15 04:12:55,2026-04-15 18:41:17,湖南锦依生物科技有限公司,长沙,五险,"职位详情：
【工作内容】
- 负责电商平台（如京东、小红书、微信小店等）的日常运营与客户沟通，提升店铺销量和用户满意度；
- 分析销售数据，制定并执行销售策略，完成公司下达的销售目标；
- 协助处理订单及售后问题，确保客户体验良好；
- 参与产品上架、促销活动策划及推广工作，提升产品曝光率。
【任职要求】
- 大专及以上学历，专业不限，有电商相关经验者优先；
- 具备良好的沟通能力和服务意识，能够高效处理客户咨询与投诉；
- 熟悉电商平台操作流程，具备基本的数据分析能力；
- 工作积极主动，责任心强，能适应一定的工作压力。

职能类别：
销售专员",贸易/进出口贸易,商业与贸易,"电商平台日常运营, 客户沟通, 分析销售数据, 制定销售策略, 处理订单及售后, 产品上架, 促销活动策划, 推广工作, 电商平台操作流程, 数据分析能力",大专及以上学历；工作积极主动；责任心强,0.15,3000.0,5000.0,4000.0,"['电商平台日常运营', '客户沟通', '分析销售数据', '制定销售策略', '处理订单及售后', '产品上架', '促销活动策划', '推广工作', '电商平台操作流程', '数据分析能力']","电商平台日常运营,客户沟通,分析销售数据,制定销售策略,处理订单及售后,产品上架,促销活动策划,推广工作,电商平台操作流程,数据分析能力",2
171605929,设计总监助理,贸易/进出口,1.0,1.5,万,月,2年及以上,大专,在线,2026-04-15 10:01:34,2026-04-15 18:46:26,东莞埃内斯礼品有限公司,东莞·常平镇,"五险一金,带薪年假,节日福利,周末双休","职位详情：
一、岗位职责
1.协助设计经理完成日常设计工作；
2.负责设计项目的资料收集、整理和归档；
3.负责与各部门沟通，了解各部门需求并提供设计支持；
4.协助设计经理进行项目管理，确保设计项目按时完成。



任职要求：
1. 大专及以上学历，工业设计、产品设计、动漫设计或视觉设计相关专业优先；
2.沟通能力强，积极主动，工作有条理，有责任心、良好的团队协作精神；
能够与设计经理和客户供应商有效沟通；
3.英语良好者优先。

薪资范围10-15K/月

工作地址：上海 / 东莞

职能类别：
工业设计/产品设计",贸易/进出口贸易,商业与贸易,"项目管理, 英语, 归档, 产品设计, 资料收集, 工业设计, 动漫设计, 设计支持, 设计, 视觉设计",1. 大专及以上学历；工业设计、产品设计、动漫设计或视觉设计相关专业优先；积极主动；工作有条理；工作地址：,0.2,10000.0,15000.0,12500.0,"['项目管理', '英语', '归档', '产品设计', '资料收集', '工业设计', '动漫设计', '设计支持', '设计', '视觉设计']","项目管理,英语,归档,产品设计,资料收集,工业设计,动漫设计,设计支持,设计,视觉设计",2
170911018,跨境电商国内客户开发业务员,贸易/进出口,6.0,10.0,千,月,1年及以上,大专,在线,2026-04-15 10:10:18,2026-04-15 18:52:41,深圳市金沃德科技有限公司,深圳·宝安区,"五险一金,员工旅游,弹性工作,年终奖金,专业培训,节日福利,通讯补贴","职位详情：
一、岗位核心使命
负责国内跨境电商客户（含平台卖家、独立站卖家、工贸一体出口企业）的开发与签约，深度挖掘客户需求，提供匹配的产品/服务解决方案，完成年度销售目标，构建高粘性客户体系，助力公司跨境业务在国内市场的快速拓展。

二、核心工作职责

1. 客户开发与拓展

多渠道开发国内潜在客户，包括但不限于跨境电商展会（如CCBEC）、行业社群、平台商家资源、商务渠道合作、转介绍等，重点覆盖亚马逊、阿里国际站、Temu、SHEIN、TikTok Shop等平台卖家及独立站运营企业。

建立客户画像与线索台账，完成线索筛选、邀约、拜访、洽谈全流程，高效推进成单。

2. 需求挖掘与方案落地

深入调研客户业务模式（B2B/B2C）、品类结构、供应链痛点、市场区域，定制针对性的产品/服务组合方案。

负责报价、合同谈判、条款确认，推动合同签署与回款，确保合作合规落地。

3. 客户全生命周期管理

跟进客户合作后的上线、对接进度，协同内部运营、供应链、售后团队，解决客户合作中的问题，提升客户满意度与复购率。

定期回访核心客户，洞察增购、续费需求，挖掘客户生命周期价值，建立长期稳定的客情关系。

弹性工作性质，底薪+提成，包住有年假，入职即买社保,节日有派发礼品。
入职有产品培训，部门主管专人进行辅导熟悉！

职能类别：
客户代表",贸易/进出口贸易,商业与贸易,"销售, 合同签署, 客户开发, 回款, 客情关系, 洽谈, 合同谈判, 邀约, 客户合作, 方案落地",一、岗位核心使命；构建高粘性客户体系；二、核心工作职责；高效推进成单。；确保合作合规落地。；跟进客户合作后的上线、对接进度；协同内部运营、供应链、售后团队；解决客户合作中的问题；提升客户满意度与复购率。；定期回访核心客户；洞察增购、续费需求；建立长期稳定的客情关系。；弹性工作性质；底薪+提成；包住有年假；入职即买社保；入职有产品培训,0.1,6000.0,10000.0,8000.0,"['销售', '合同签署', '客户开发', '回款', '客情关系', '洽谈', '合同谈判', '邀约', '客户合作', '方案落地']","销售,合同签署,客户开发,回款,客情关系,洽谈,合同谈判,邀约,客户合作,方案落地",2
